text,label
wifi not sure what I'm doing,UNSURE
I don even know wut happened,UNSURE
nah keyboard my brain stopped working,UNSURE
uhhhh I'm eating,UNSURE
idk what's going on,UNSURE
holdon ummm hold on a second,UNSURE
I don even know wut happened,UNSURE
?? keyboard my brain stopped working,UNSURE
just doing the thing idk lol,UNSURE
wtf lol give me a sec,UNSURE
sorry my kid yelled,UNSURE
sorry my kid yelled,UNSURE
wait that wasn't for you,UNSURE
the sentence not correct me know,UNSURE
why the say say in me brain huh,UNSURE
frfr give me a sec,UNSURE
okayyy sorry my kid yelled,UNSURE
wtf cat I can't right now,UNSURE
wifi my mic just glitched,UNSURE
okayyy lol not sure what I'm doing,UNSURE
hogmwkdfljdv,UNSURE
wtf yo not sure what I'm doing,UNSURE
nweakvyzwce,UNSURE
I am confusion,UNSURE
wait that wasn't for you,UNSURE
sorry my kid yelled,UNSURE
dog sorry my kid yelled,UNSURE
this isn't what I meant,UNSURE
?? this isn't what I meant,UNSURE
keyboard nah my brain stopped working,UNSURE
avknuy,UNSURE
yo hangon I can't hear anything,UNSURE
is you saying what I thing you excepting?,UNSURE
nah wifi I'm confused rn,UNSURE
yo dog idk what's going on,UNSURE
bro hmm I wasn't talking to you,UNSURE
effkqfwynuwn,UNSURE
idk bruh my wifi is dying,UNSURE
xtzbqwxxmyp,UNSURE
I'm confused rn,UNSURE
holdon I can't hear anything,UNSURE
why the say say in me brain huh,UNSURE
auaj,UNSURE
gixunjzoo,UNSURE
bkhd,UNSURE
just doing the thing idk lol,UNSURE
is you saying what I thing you excepting?,UNSURE
?? dog I can't right now,UNSURE
u make soun but no hear me,UNSURE
xdpkts,UNSURE
uhh this isn't what I meant,UNSURE
cat ???,UNSURE
my cat stepped on my keyboard,UNSURE
keyboard lmao uhhhh I'm eating,UNSURE
I'm confused rn,UNSURE
lol wait that wasn't for you,UNSURE
just doing the thing idk lol,UNSURE
hmm I'm sick rn,UNSURE
wait not sure what I'm doing,UNSURE
my mic just glitched,UNSURE
I can't hear anything,UNSURE
bro nah give me a sec,UNSURE
wtf I can't right now,UNSURE
u make soun but no hear me,UNSURE
keyboard wait that wasn't for you,UNSURE
u make soun but no hear me,UNSURE
help my grammar dead,UNSURE
I'm sick rn,UNSURE
ummm ?? I wasn't talking to you,UNSURE
no make sense do it again what,UNSURE
lmao this isn't what I meant,UNSURE
frfr nah I'm confused rn,UNSURE
I'm sick rn,UNSURE
my wifi is dying,UNSURE
is you saying what I thing you excepting?,UNSURE
the sentence not correct me know,UNSURE
mic yo I wasn't talking to you,UNSURE
the thing is the thing yea,UNSURE
yngyify,UNSURE
keyboard ???,UNSURE
hold on a second,UNSURE
no make sense do it again what,UNSURE
ummm my cat stepped on my keyboard,UNSURE
?? uhhhh I'm eating,UNSURE
frfr ummm hold on a second,UNSURE
mfvesklu,UNSURE
wtf hangon I'm sick rn,UNSURE
ncsdl,UNSURE
why the say say in me brain huh,UNSURE
my words is broke rn,UNSURE
bmov,UNSURE
uhh I lost my train of thought,UNSURE
cat I lost my train of thought,UNSURE
bro dog wait that wasn't for you,UNSURE
tysmeq,UNSURE
sry yo idk what's going on,UNSURE
the thing is the thing yea,UNSURE
nah mic my cat stepped on my keyboard,UNSURE
my wifi is dying,UNSURE
I don even know wut happened,UNSURE
hangon uhh I wasn't talking to you,UNSURE
yunaojejzhl,UNSURE
I can't hear anything,UNSURE
this isn't what I meant,UNSURE
keyboard hmm that was an accident,UNSURE
keyboard I can't hear anything,UNSURE
cat I can't hear anything,UNSURE
ummm sry sorry my kid yelled,UNSURE
just doing the thing idk lol,UNSURE
